state,state_code,variant,date,total_sequences,cluster_sequences,day_from_midpoint
Illinois,IL,Alpha,2021-03-15,88,25,9
Illinois,IL,Alpha,2021-03-16,143,53,10
Illinois,IL,Alpha,2021-03-17,133,42,11
Illinois,IL,Alpha,2021-03-18,165,66,12
Illinois,IL,Alpha,2021-03-19,134,47,13
Illinois,IL,Alpha,2021-03-20,122,36,14
Illinois,IL,Alpha,2021-03-21,92,32,15
Illinois,IL,Alpha,2021-03-22,198,113,16
Illinois,IL,Alpha,2021-03-23,170,82,17
Illinois,IL,Alpha,2021-03-24,251,117,18
Illinois,IL,Alpha,2021-03-25,177,77,19
Illinois,IL,Alpha,2021-03-26,135,74,20
Illinois,IL,Alpha,2021-03-27,120,54,21
Illinois,IL,Alpha,2021-03-28,110,51,22
Illinois,IL,Alpha,2021-03-29,284,137,23
Illinois,IL,Alpha,2021-03-30,207,103,24
Illinois,IL,Alpha,2021-03-31,288,156,25
Illinois,IL,Alpha,2021-04-01,275,121,26
Illinois,IL,Alpha,2021-04-02,271,140,27
Illinois,IL,Alpha,2021-04-03,193,96,28
Illinois,IL,Alpha,2021-04-04,208,105,29
Illinois,IL,Alpha,2021-04-05,235,158,30
Illinois,IL,Alpha,2021-04-06,258,129,31
Illinois,IL,Alpha,2021-04-07,377,172,32
Illinois,IL,Alpha,2021-04-08,244,140,33
Illinois,IL,Alpha,2021-04-09,386,211,34
Illinois,IL,Alpha,2021-04-10,203,108,35
Illinois,IL,Alpha,2021-04-11,195,108,36
Illinois,IL,Alpha,2021-04-12,418,234,37
Illinois,IL,Alpha,2021-04-13,271,168,38
Illinois,IL,Alpha,2021-04-14,286,165,39
Illinois,IL,Alpha,2021-04-15,256,149,40
Illinois,IL,Alpha,2021-04-16,413,229,41
Illinois,IL,Alpha,2021-04-17,180,94,42
Indiana,IN,Alpha,2021-02-03,38,1,-42
Indiana,IN,Alpha,2021-02-04,35,2,-41
Indiana,IN,Alpha,2021-02-05,32,1,-40
Indiana,IN,Alpha,2021-02-06,26,0,-39
Indiana,IN,Alpha,2021-02-07,32,0,-38
Indiana,IN,Alpha,2021-02-08,36,3,-37
Indiana,IN,Alpha,2021-02-09,86,0,-36
Indiana,IN,Alpha,2021-02-10,68,2,-35
Indiana,IN,Alpha,2021-02-11,74,1,-34
Indiana,IN,Alpha,2021-02-12,78,3,-33
Indiana,IN,Alpha,2021-02-13,48,4,-32
Indiana,IN,Alpha,2021-02-14,24,1,-31
Indiana,IN,Alpha,2021-02-15,60,5,-30
Indiana,IN,Alpha,2021-02-16,32,7,-29
Indiana,IN,Alpha,2021-02-17,57,8,-28
Indiana,IN,Alpha,2021-02-18,61,5,-27
Indiana,IN,Alpha,2021-02-19,61,2,-26
Indiana,IN,Alpha,2021-02-20,32,1,-25
Indiana,IN,Alpha,2021-02-21,29,2,-24
Indiana,IN,Alpha,2021-02-22,63,6,-23
Indiana,IN,Alpha,2021-02-23,57,7,-22
Indiana,IN,Alpha,2021-02-24,35,8,-21
Indiana,IN,Alpha,2021-02-25,35,5,-20
Indiana,IN,Alpha,2021-02-26,31,3,-19
Indiana,IN,Alpha,2021-02-27,38,4,-18
Indiana,IN,Alpha,2021-02-28,22,2,-17
Indiana,IN,Alpha,2021-03-01,66,13,-16
Indiana,IN,Alpha,2021-03-02,38,6,-15
Indiana,IN,Alpha,2021-03-03,75,10,-14
Indiana,IN,Alpha,2021-03-04,46,6,-13
Indiana,IN,Alpha,2021-03-05,54,8,-12
Indiana,IN,Alpha,2021-03-06,28,5,-11
Indiana,IN,Alpha,2021-03-07,44,4,-10
Indiana,IN,Alpha,2021-03-08,73,18,-9
Indiana,IN,Alpha,2021-03-09,62,24,-8
Indiana,IN,Alpha,2021-03-10,70,26,-7
Indiana,IN,Alpha,2021-03-11,77,18,-6
Indiana,IN,Alpha,2021-03-12,77,36,-5
Indiana,IN,Alpha,2021-03-13,46,13,-4
Indiana,IN,Alpha,2021-03-14,33,8,-3
Indiana,IN,Alpha,2021-03-15,87,20,-2
Indiana,IN,Alpha,2021-03-16,75,19,-1
Indiana,IN,Alpha,2021-03-17,61,16,0
Indiana,IN,Alpha,2021-03-18,78,32,1
Indiana,IN,Alpha,2021-03-19,79,30,2
Indiana,IN,Alpha,2021-03-20,41,17,3
Indiana,IN,Alpha,2021-03-21,29,13,4
Indiana,IN,Alpha,2021-03-22,64,29,5
Indiana,IN,Alpha,2021-03-23,65,30,6
Indiana,IN,Alpha,2021-03-24,69,38,7
Indiana,IN,Alpha,2021-03-25,82,39,8
Indiana,IN,Alpha,2021-03-26,65,37,9
Indiana,IN,Alpha,2021-03-27,52,26,10
Indiana,IN,Alpha,2021-03-28,49,27,11
Indiana,IN,Alpha,2021-03-29,55,26,12
Indiana,IN,Alpha,2021-03-30,71,33,13
Indiana,IN,Alpha,2021-03-31,102,60,14
Indiana,IN,Alpha,2021-04-01,122,69,15
Indiana,IN,Alpha,2021-04-02,86,46,16
Indiana,IN,Alpha,2021-04-03,56,38,17
Indiana,IN,Alpha,2021-04-04,26,13,18
Indiana,IN,Alpha,2021-04-05,83,53,19
Indiana,IN,Alpha,2021-04-06,52,34,20
Indiana,IN,Alpha,2021-04-07,64,38,21
Indiana,IN,Alpha,2021-04-08,92,55,22
Indiana,IN,Alpha,2021-04-09,104,61,23
Indiana,IN,Alpha,2021-04-10,51,33,24
Indiana,IN,Alpha,2021-04-11,55,38,25
Indiana,IN,Alpha,2021-04-12,84,52,26
Indiana,IN,Alpha,2021-04-13,92,62,27
Indiana,IN,Alpha,2021-04-14,108,67,28
Indiana,IN,Alpha,2021-04-15,84,45,29
Indiana,IN,Alpha,2021-04-16,107,58,30
Indiana,IN,Alpha,2021-04-17,38,24,31
Indiana,IN,Alpha,2021-04-18,35,20,32
Indiana,IN,Alpha,2021-04-19,78,57,33
Indiana,IN,Alpha,2021-04-20,82,50,34
Indiana,IN,Alpha,2021-04-21,71,39,35
Indiana,IN,Alpha,2021-04-22,90,71,36
Indiana,IN,Alpha,2021-04-23,101,73,37
Indiana,IN,Alpha,2021-04-24,52,40,38
Indiana,IN,Alpha,2021-04-25,50,33,39
Indiana,IN,Alpha,2021-04-26,192,160,40
Indiana,IN,Alpha,2021-04-27,193,137,41
Indiana,IN,Alpha,2021-04-28,176,134,42
Iowa,IA,Alpha,2021-01-31,1,1,-42
Iowa,IA,Alpha,2021-02-01,18,0,-41
Iowa,IA,Alpha,2021-02-02,4,0,-40
Iowa,IA,Alpha,2021-02-03,1,1,-39
Iowa,IA,Alpha,2021-02-05,5,3,-37
Iowa,IA,Alpha,2021-02-08,9,0,-34
Iowa,IA,Alpha,2021-02-09,1,0,-33
Iowa,IA,Alpha,2021-02-10,7,0,-32
Iowa,IA,Alpha,2021-02-11,2,0,-31
Iowa,IA,Alpha,2021-02-12,2,1,-30
Iowa,IA,Alpha,2021-02-13,1,0,-29
Iowa,IA,Alpha,2021-02-14,2,0,-28
Iowa,IA,Alpha,2021-02-15,8,1,-27
Iowa,IA,Alpha,2021-02-16,8,0,-26
Iowa,IA,Alpha,2021-02-17,11,0,-25
Iowa,IA,Alpha,2021-02-18,8,2,-24
Iowa,IA,Alpha,2021-02-19,8,2,-23
Iowa,IA,Alpha,2021-02-20,5,0,-22
Iowa,IA,Alpha,2021-02-21,7,0,-21
Iowa,IA,Alpha,2021-02-22,17,3,-20
Iowa,IA,Alpha,2021-02-23,12,3,-19
Iowa,IA,Alpha,2021-02-24,13,3,-18
Iowa,IA,Alpha,2021-02-25,19,3,-17
Iowa,IA,Alpha,2021-02-26,6,4,-16
Iowa,IA,Alpha,2021-02-27,2,0,-15
Iowa,IA,Alpha,2021-02-28,12,0,-14
Iowa,IA,Alpha,2021-03-01,24,3,-13
Iowa,IA,Alpha,2021-03-02,26,11,-12
Iowa,IA,Alpha,2021-03-03,14,6,-11
Iowa,IA,Alpha,2021-03-04,15,5,-10
Iowa,IA,Alpha,2021-03-05,17,15,-9
Iowa,IA,Alpha,2021-03-06,8,5,-8
Iowa,IA,Alpha,2021-03-07,15,1,-7
Iowa,IA,Alpha,2021-03-08,23,3,-6
Iowa,IA,Alpha,2021-03-09,15,6,-5
Iowa,IA,Alpha,2021-03-10,19,7,-4
Iowa,IA,Alpha,2021-03-11,9,1,-3
Iowa,IA,Alpha,2021-03-12,16,6,-2
Iowa,IA,Alpha,2021-03-13,3,1,-1
Iowa,IA,Alpha,2021-03-14,13,3,0
Iowa,IA,Alpha,2021-03-15,19,7,1
Iowa,IA,Alpha,2021-03-16,12,2,2
Iowa,IA,Alpha,2021-03-17,16,6,3
Iowa,IA,Alpha,2021-03-18,16,3,4
Iowa,IA,Alpha,2021-03-19,27,8,5
Iowa,IA,Alpha,2021-03-20,15,9,6
Iowa,IA,Alpha,2021-03-21,14,11,7
Iowa,IA,Alpha,2021-03-22,27,11,8
Iowa,IA,Alpha,2021-03-23,32,17,9
Iowa,IA,Alpha,2021-03-24,30,22,10
Iowa,IA,Alpha,2021-03-25,26,17,11
Iowa,IA,Alpha,2021-03-26,27,18,12
Iowa,IA,Alpha,2021-03-27,11,7,13
Iowa,IA,Alpha,2021-03-28,25,14,14
Iowa,IA,Alpha,2021-03-29,41,28,15
Iowa,IA,Alpha,2021-03-30,38,14,16
Iowa,IA,Alpha,2021-03-31,20,10,17
Iowa,IA,Alpha,2021-04-01,17,11,18
Iowa,IA,Alpha,2021-04-02,26,16,19
Iowa,IA,Alpha,2021-04-03,18,6,20
Iowa,IA,Alpha,2021-04-04,21,16,21
Iowa,IA,Alpha,2021-04-05,42,26,22
Iowa,IA,Alpha,2021-04-06,19,11,23
Iowa,IA,Alpha,2021-04-07,23,14,24
Iowa,IA,Alpha,2021-04-08,11,9,25
Iowa,IA,Alpha,2021-04-09,23,16,26
Iowa,IA,Alpha,2021-04-10,12,8,27
Iowa,IA,Alpha,2021-04-11,15,10,28
Iowa,IA,Alpha,2021-04-12,36,33,29
Iowa,IA,Alpha,2021-04-13,23,15,30
Iowa,IA,Alpha,2021-04-14,27,20,31
Iowa,IA,Alpha,2021-04-15,26,15,32
Iowa,IA,Alpha,2021-04-16,32,18,33
Iowa,IA,Alpha,2021-04-17,8,6,34
Iowa,IA,Alpha,2021-04-18,18,11,35
Iowa,IA,Alpha,2021-04-19,19,11,36
Iowa,IA,Alpha,2021-04-20,27,21,37
Iowa,IA,Alpha,2021-04-21,26,19,38
Iowa,IA,Alpha,2021-04-22,18,15,39
Iowa,IA,Alpha,2021-04-23,26,22,40
Iowa,IA,Alpha,2021-04-24,11,7,41
Iowa,IA,Alpha,2021-04-25,11,9,42
Kansas,KS,Alpha,2021-02-03,24,0,-42
Kansas,KS,Alpha,2021-02-04,9,0,-41
Kansas,KS,Alpha,2021-02-05,11,0,-40
Kansas,KS,Alpha,2021-02-06,6,0,-39
Kansas,KS,Alpha,2021-02-08,14,0,-37
Kansas,KS,Alpha,2021-02-09,14,0,-36
Kansas,KS,Alpha,2021-02-10,5,1,-35
Kansas,KS,Alpha,2021-02-11,7,0,-34
Kansas,KS,Alpha,2021-02-13,7,0,-32
Kansas,KS,Alpha,2021-02-14,9,0,-31
Kansas,KS,Alpha,2021-02-15,6,0,-30
Kansas,KS,Alpha,2021-02-16,2,0,-29
Kansas,KS,Alpha,2021-02-17,15,0,-28
Kansas,KS,Alpha,2021-02-18,14,0,-27
Kansas,KS,Alpha,2021-02-19,4,0,-26
Kansas,KS,Alpha,2021-02-20,3,0,-25
Kansas,KS,Alpha,2021-02-21,1,0,-24
Kansas,KS,Alpha,2021-02-22,7,0,-23
Kansas,KS,Alpha,2021-02-23,8,2,-22
Kansas,KS,Alpha,2021-02-24,15,0,-21
Kansas,KS,Alpha,2021-02-25,23,7,-20
Kansas,KS,Alpha,2021-02-26,1,1,-19
Kansas,KS,Alpha,2021-02-27,3,0,-18
Kansas,KS,Alpha,2021-02-28,5,0,-17
Kansas,KS,Alpha,2021-03-01,11,4,-16
Kansas,KS,Alpha,2021-03-02,9,2,-15
Kansas,KS,Alpha,2021-03-03,14,1,-14
Kansas,KS,Alpha,2021-03-04,13,1,-13
Kansas,KS,Alpha,2021-03-05,4,1,-12
Kansas,KS,Alpha,2021-03-06,4,0,-11
Kansas,KS,Alpha,2021-03-07,2,1,-10
Kansas,KS,Alpha,2021-03-08,15,3,-9
Kansas,KS,Alpha,2021-03-09,7,4,-8
Kansas,KS,Alpha,2021-03-10,10,2,-7
Kansas,KS,Alpha,2021-03-11,19,7,-6
Kansas,KS,Alpha,2021-03-12,11,5,-5
Kansas,KS,Alpha,2021-03-13,1,0,-4
Kansas,KS,Alpha,2021-03-14,2,0,-3
Kansas,KS,Alpha,2021-03-15,26,9,-2
Kansas,KS,Alpha,2021-03-16,17,5,-1
Kansas,KS,Alpha,2021-03-17,9,4,0
Kansas,KS,Alpha,2021-03-18,7,3,1
Kansas,KS,Alpha,2021-03-19,10,3,2
Kansas,KS,Alpha,2021-03-21,2,0,4
Kansas,KS,Alpha,2021-03-22,20,8,5
Kansas,KS,Alpha,2021-03-23,23,8,6
Kansas,KS,Alpha,2021-03-24,13,8,7
Kansas,KS,Alpha,2021-03-25,20,6,8
Kansas,KS,Alpha,2021-03-26,10,1,9
Kansas,KS,Alpha,2021-03-27,7,7,10
Kansas,KS,Alpha,2021-03-28,6,5,11
Kansas,KS,Alpha,2021-03-29,16,10,12
Kansas,KS,Alpha,2021-03-30,17,13,13
Kansas,KS,Alpha,2021-03-31,28,18,14
Kansas,KS,Alpha,2021-04-01,12,7,15
Kansas,KS,Alpha,2021-04-02,18,15,16
Kansas,KS,Alpha,2021-04-03,10,6,17
Kansas,KS,Alpha,2021-04-04,8,3,18
Kansas,KS,Alpha,2021-04-05,26,17,19
Kansas,KS,Alpha,2021-04-06,21,18,20
Kansas,KS,Alpha,2021-04-07,31,16,21
Kansas,KS,Alpha,2021-04-08,35,28,22
Kansas,KS,Alpha,2021-04-09,20,9,23
Kansas,KS,Alpha,2021-04-10,6,4,24
Kansas,KS,Alpha,2021-04-11,10,7,25
Kansas,KS,Alpha,2021-04-12,22,13,26
Kansas,KS,Alpha,2021-04-13,21,14,27
Kansas,KS,Alpha,2021-04-14,21,13,28
Kansas,KS,Alpha,2021-04-15,20,14,29
Kansas,KS,Alpha,2021-04-16,24,16,30
Kansas,KS,Alpha,2021-04-17,18,15,31
Kansas,KS,Alpha,2021-04-18,8,5,32
Kansas,KS,Alpha,2021-04-19,45,30,33
Kansas,KS,Alpha,2021-04-20,38,25,34
Kansas,KS,Alpha,2021-04-21,41,28,35
Kansas,KS,Alpha,2021-04-22,42,31,36
Kansas,KS,Alpha,2021-04-23,39,28,37
Kansas,KS,Alpha,2021-04-24,5,5,38
Kansas,KS,Alpha,2021-04-25,10,8,39
Kansas,KS,Alpha,2021-04-26,81,45,40
Kansas,KS,Alpha,2021-04-27,42,31,41
Kansas,KS,Alpha,2021-04-28,34,16,42
Kentucky,KY,Alpha,2021-02-09,11,1,-42
Kentucky,KY,Alpha,2021-02-10,7,1,-41
Kentucky,KY,Alpha,2021-02-11,8,1,-40
Kentucky,KY,Alpha,2021-02-12,17,1,-39
Kentucky,KY,Alpha,2021-02-13,5,0,-38
Kentucky,KY,Alpha,2021-02-14,8,0,-37
Kentucky,KY,Alpha,2021-02-15,24,1,-36
Kentucky,KY,Alpha,2021-02-16,5,1,-35
Kentucky,KY,Alpha,2021-02-17,6,2,-34
Kentucky,KY,Alpha,2021-02-18,7,2,-33
Kentucky,KY,Alpha,2021-02-19,11,0,-32
Kentucky,KY,Alpha,2021-02-20,8,0,-31
Kentucky,KY,Alpha,2021-02-21,12,0,-30
Kentucky,KY,Alpha,2021-02-22,14,0,-29
Kentucky,KY,Alpha,2021-02-23,21,0,-28
Kentucky,KY,Alpha,2021-02-24,14,1,-27
Kentucky,KY,Alpha,2021-02-25,15,4,-26
Kentucky,KY,Alpha,2021-02-26,14,0,-25
Kentucky,KY,Alpha,2021-02-27,6,1,-24
Kentucky,KY,Alpha,2021-02-28,3,1,-23
Kentucky,KY,Alpha,2021-03-01,18,4,-22
Kentucky,KY,Alpha,2021-03-02,17,3,-21
Kentucky,KY,Alpha,2021-03-03,13,2,-20
Kentucky,KY,Alpha,2021-03-04,35,5,-19
Kentucky,KY,Alpha,2021-03-05,14,3,-18
Kentucky,KY,Alpha,2021-03-06,3,1,-17
Kentucky,KY,Alpha,2021-03-07,10,1,-16
Kentucky,KY,Alpha,2021-03-08,16,2,-15
Kentucky,KY,Alpha,2021-03-09,19,9,-14
Kentucky,KY,Alpha,2021-03-10,16,5,-13
Kentucky,KY,Alpha,2021-03-11,28,4,-12
Kentucky,KY,Alpha,2021-03-12,51,15,-11
Kentucky,KY,Alpha,2021-03-13,16,6,-10
Kentucky,KY,Alpha,2021-03-14,8,0,-9
Kentucky,KY,Alpha,2021-03-15,45,10,-8
Kentucky,KY,Alpha,2021-03-16,28,11,-7
Kentucky,KY,Alpha,2021-03-17,31,11,-6
Kentucky,KY,Alpha,2021-03-18,28,12,-5
Kentucky,KY,Alpha,2021-03-19,32,11,-4
Kentucky,KY,Alpha,2021-03-20,21,7,-3
Kentucky,KY,Alpha,2021-03-21,9,3,-2
Kentucky,KY,Alpha,2021-03-22,33,11,-1
Kentucky,KY,Alpha,2021-03-23,19,8,0
Kentucky,KY,Alpha,2021-03-24,42,19,1
Kentucky,KY,Alpha,2021-03-25,20,9,2
Kentucky,KY,Alpha,2021-03-26,16,11,3
Kentucky,KY,Alpha,2021-03-27,15,6,4
Kentucky,KY,Alpha,2021-03-28,16,9,5
Kentucky,KY,Alpha,2021-03-29,34,12,6
Kentucky,KY,Alpha,2021-03-30,31,10,7
Kentucky,KY,Alpha,2021-03-31,34,14,8
Kentucky,KY,Alpha,2021-04-01,41,22,9
Kentucky,KY,Alpha,2021-04-02,20,10,10
Kentucky,KY,Alpha,2021-04-03,12,9,11
Kentucky,KY,Alpha,2021-04-04,2,2,12
Kentucky,KY,Alpha,2021-04-05,36,16,13
Kentucky,KY,Alpha,2021-04-06,22,15,14
Kentucky,KY,Alpha,2021-04-07,28,23,15
Kentucky,KY,Alpha,2021-04-08,31,27,16
Kentucky,KY,Alpha,2021-04-09,40,28,17
Kentucky,KY,Alpha,2021-04-10,11,7,18
Kentucky,KY,Alpha,2021-04-11,7,4,19
Kentucky,KY,Alpha,2021-04-12,36,23,20
Kentucky,KY,Alpha,2021-04-13,29,23,21
Kentucky,KY,Alpha,2021-04-14,18,13,22
Kentucky,KY,Alpha,2021-04-15,25,19,23
Kentucky,KY,Alpha,2021-04-16,26,17,24
Kentucky,KY,Alpha,2021-04-17,13,9,25
Kentucky,KY,Alpha,2021-04-18,11,10,26
Kentucky,KY,Alpha,2021-04-19,45,35,27
Kentucky,KY,Alpha,2021-04-20,72,59,28
Kentucky,KY,Alpha,2021-04-21,33,28,29
Kentucky,KY,Alpha,2021-04-22,50,46,30
Kentucky,KY,Alpha,2021-04-23,44,34,31
Kentucky,KY,Alpha,2021-04-24,18,14,32
Kentucky,KY,Alpha,2021-04-25,5,2,33
Kentucky,KY,Alpha,2021-04-26,56,42,34
Kentucky,KY,Alpha,2021-04-27,39,26,35
Kentucky,KY,Alpha,2021-04-28,110,89,36
Kentucky,KY,Alpha,2021-04-29,62,40,37
Kentucky,KY,Alpha,2021-04-30,46,43,38
Kentucky,KY,Alpha,2021-05-01,18,16,39
Kentucky,KY,Alpha,2021-05-02,24,17,40
Kentucky,KY,Alpha,2021-05-03,90,71,41
Kentucky,KY,Alpha,2021-05-04,68,58,42
Louisiana,LA,Alpha,2021-02-02,31,2,-42
Louisiana,LA,Alpha,2021-02-03,11,0,-41
Louisiana,LA,Alpha,2021-02-04,21,1,-40
Louisiana,LA,Alpha,2021-02-05,22,1,-39
Louisiana,LA,Alpha,2021-02-06,6,2,-38
Louisiana,LA,Alpha,2021-02-07,5,1,-37
Louisiana,LA,Alpha,2021-02-08,37,5,-36
Louisiana,LA,Alpha,2021-02-09,40,6,-35
Louisiana,LA,Alpha,2021-02-10,39,8,-34
Louisiana,LA,Alpha,2021-02-11,40,4,-33
Louisiana,LA,Alpha,2021-02-12,15,1,-32
Louisiana,LA,Alpha,2021-02-13,3,0,-31
Louisiana,LA,Alpha,2021-02-14,11,0,-30
Louisiana,LA,Alpha,2021-02-15,1,0,-29
Louisiana,LA,Alpha,2021-02-16,14,1,-28
Louisiana,LA,Alpha,2021-02-17,12,2,-27
Louisiana,LA,Alpha,2021-02-18,6,1,-26
Louisiana,LA,Alpha,2021-02-19,19,10,-25
Louisiana,LA,Alpha,2021-02-20,16,0,-24
Louisiana,LA,Alpha,2021-02-21,11,0,-23
Louisiana,LA,Alpha,2021-02-22,37,6,-22
Louisiana,LA,Alpha,2021-02-23,40,9,-21
Louisiana,LA,Alpha,2021-02-24,24,7,-20
Louisiana,LA,Alpha,2021-02-25,31,10,-19
Louisiana,LA,Alpha,2021-02-26,17,3,-18
Louisiana,LA,Alpha,2021-02-27,11,2,-17
Louisiana,LA,Alpha,2021-02-28,15,4,-16
Louisiana,LA,Alpha,2021-03-01,14,6,-15
Louisiana,LA,Alpha,2021-03-02,20,4,-14
Louisiana,LA,Alpha,2021-03-03,37,5,-13
Louisiana,LA,Alpha,2021-03-04,24,7,-12
Louisiana,LA,Alpha,2021-03-05,10,5,-11
Louisiana,LA,Alpha,2021-03-06,11,3,-10
Louisiana,LA,Alpha,2021-03-07,7,1,-9
Louisiana,LA,Alpha,2021-03-08,20,9,-8
Louisiana,LA,Alpha,2021-03-09,17,9,-7
Louisiana,LA,Alpha,2021-03-10,31,8,-6
Louisiana,LA,Alpha,2021-03-11,23,11,-5
Louisiana,LA,Alpha,2021-03-12,17,5,-4
Louisiana,LA,Alpha,2021-03-13,4,1,-3
Louisiana,LA,Alpha,2021-03-14,7,2,-2
Louisiana,LA,Alpha,2021-03-15,29,11,-1
Louisiana,LA,Alpha,2021-03-16,9,4,0
Louisiana,LA,Alpha,2021-03-17,14,6,1
Louisiana,LA,Alpha,2021-03-18,16,9,2
Louisiana,LA,Alpha,2021-03-19,19,10,3
Louisiana,LA,Alpha,2021-03-20,8,5,4
Louisiana,LA,Alpha,2021-03-21,6,2,5
Louisiana,LA,Alpha,2021-03-22,13,10,6
Louisiana,LA,Alpha,2021-03-23,12,7,7
Louisiana,LA,Alpha,2021-03-24,10,8,8
Louisiana,LA,Alpha,2021-03-25,12,9,9
Louisiana,LA,Alpha,2021-03-26,11,7,10
Louisiana,LA,Alpha,2021-03-27,6,2,11
Louisiana,LA,Alpha,2021-03-28,5,3,12
Louisiana,LA,Alpha,2021-03-29,18,15,13
Louisiana,LA,Alpha,2021-03-30,21,14,14
Louisiana,LA,Alpha,2021-03-31,16,11,15
Louisiana,LA,Alpha,2021-04-01,15,12,16
Louisiana,LA,Alpha,2021-04-02,8,5,17
Louisiana,LA,Alpha,2021-04-03,6,5,18
Louisiana,LA,Alpha,2021-04-04,6,3,19
Louisiana,LA,Alpha,2021-04-05,19,15,20
Louisiana,LA,Alpha,2021-04-06,53,36,21
Louisiana,LA,Alpha,2021-04-07,20,12,22
Louisiana,LA,Alpha,2021-04-08,29,22,23
Louisiana,LA,Alpha,2021-04-09,11,9,24
Louisiana,LA,Alpha,2021-04-10,7,4,25
Louisiana,LA,Alpha,2021-04-11,8,5,26
Louisiana,LA,Alpha,2021-04-12,37,28,27
Louisiana,LA,Alpha,2021-04-13,66,58,28
Louisiana,LA,Alpha,2021-04-14,19,15,29
Louisiana,LA,Alpha,2021-04-15,13,10,30
Louisiana,LA,Alpha,2021-04-16,13,6,31
Louisiana,LA,Alpha,2021-04-17,7,4,32
Louisiana,LA,Alpha,2021-04-18,8,8,33
Louisiana,LA,Alpha,2021-04-19,20,18,34
Louisiana,LA,Alpha,2021-04-20,25,23,35
Louisiana,LA,Alpha,2021-04-21,17,16,36
Louisiana,LA,Alpha,2021-04-22,17,13,37
Louisiana,LA,Alpha,2021-04-23,13,11,38
Louisiana,LA,Alpha,2021-04-24,4,4,39
Louisiana,LA,Alpha,2021-04-25,13,12,40
Louisiana,LA,Alpha,2021-04-26,28,26,41
Louisiana,LA,Alpha,2021-04-27,20,19,42
Maine,ME,Alpha,2021-02-19,14,0,-42
Maine,ME,Alpha,2021-02-20,7,0,-41
Maine,ME,Alpha,2021-02-21,12,0,-40
Maine,ME,Alpha,2021-02-22,14,0,-39
Maine,ME,Alpha,2021-02-23,25,0,-38
Maine,ME,Alpha,2021-02-24,23,0,-37
Maine,ME,Alpha,2021-02-25,26,0,-36
Maine,ME,Alpha,2021-02-26,35,2,-35
Maine,ME,Alpha,2021-02-27,7,0,-34
Maine,ME,Alpha,2021-02-28,13,0,-33
Maine,ME,Alpha,2021-03-01,42,2,-32
Maine,ME,Alpha,2021-03-02,47,1,-31
Maine,ME,Alpha,2021-03-03,32,1,-30
Maine,ME,Alpha,2021-03-04,37,1,-29
Maine,ME,Alpha,2021-03-05,29,0,-28
Maine,ME,Alpha,2021-03-06,15,0,-27
Maine,ME,Alpha,2021-03-07,11,1,-26
Maine,ME,Alpha,2021-03-08,32,0,-25
Maine,ME,Alpha,2021-03-09,43,0,-24
Maine,ME,Alpha,2021-03-10,13,0,-23
Maine,ME,Alpha,2021-03-11,6,0,-22
Maine,ME,Alpha,2021-03-12,17,1,-21
Maine,ME,Alpha,2021-03-13,2,0,-20
Maine,ME,Alpha,2021-03-14,4,0,-19
Maine,ME,Alpha,2021-03-15,30,1,-18
Maine,ME,Alpha,2021-03-16,31,3,-17
Maine,ME,Alpha,2021-03-17,38,9,-16
Maine,ME,Alpha,2021-03-18,55,8,-15
Maine,ME,Alpha,2021-03-19,34,3,-14
Maine,ME,Alpha,2021-03-20,36,4,-13
Maine,ME,Alpha,2021-03-21,27,4,-12
Maine,ME,Alpha,2021-03-22,53,2,-11
Maine,ME,Alpha,2021-03-23,47,6,-10
Maine,ME,Alpha,2021-03-24,62,13,-9
Maine,ME,Alpha,2021-03-25,33,2,-8
Maine,ME,Alpha,2021-03-26,42,6,-7
Maine,ME,Alpha,2021-03-27,24,3,-6
Maine,ME,Alpha,2021-03-28,22,2,-5
Maine,ME,Alpha,2021-03-29,13,0,-4
Maine,ME,Alpha,2021-03-30,42,6,-3
Maine,ME,Alpha,2021-03-31,26,6,-2
Maine,ME,Alpha,2021-04-01,60,9,-1
Maine,ME,Alpha,2021-04-02,44,11,0
Maine,ME,Alpha,2021-04-03,8,1,1
Maine,ME,Alpha,2021-04-04,23,8,2
Maine,ME,Alpha,2021-04-05,38,5,3
Maine,ME,Alpha,2021-04-06,47,17,4
Maine,ME,Alpha,2021-04-07,22,8,5
Maine,ME,Alpha,2021-04-08,55,16,6
Maine,ME,Alpha,2021-04-09,60,11,7
Maine,ME,Alpha,2021-04-10,23,7,8
Maine,ME,Alpha,2021-04-11,43,15,9
Maine,ME,Alpha,2021-04-12,82,31,10
Maine,ME,Alpha,2021-04-13,107,22,11
Maine,ME,Alpha,2021-04-14,79,40,12
Maine,ME,Alpha,2021-04-15,42,9,13
Maine,ME,Alpha,2021-04-16,47,21,14
Maine,ME,Alpha,2021-04-17,27,8,15
Maine,ME,Alpha,2021-04-18,25,8,16
Maine,ME,Alpha,2021-04-19,27,7,17
Maine,ME,Alpha,2021-04-20,65,24,18
Maine,ME,Alpha,2021-04-21,45,17,19
Maine,ME,Alpha,2021-04-22,52,20,20
Maine,ME,Alpha,2021-04-23,38,9,21
Maine,ME,Alpha,2021-04-24,33,10,22
Maine,ME,Alpha,2021-04-25,45,22,23
Maine,ME,Alpha,2021-04-26,52,28,24
Maine,ME,Alpha,2021-04-27,67,23,25
Maine,ME,Alpha,2021-04-28,67,28,26
Maine,ME,Alpha,2021-04-29,34,11,27
