state,week,mean_contact,weighted_variance,nb.mu,nb.mu.se,nb.k,nb.k.se,nb.llk,nb.aic,n,prob_zero
MN,2021-02-28,7.150366435793428,147.28091087861534,6.665578936179639,0.19208344355433032,0.3723384370863248,0.010170169691123214,-9397.364445359122,18798.728890718245,3414,0.33474002341003634
MN,2021-03-07,7.31332079787824,170.98209463896987,6.945053639468782,0.20553378631687846,0.37803852545763117,0.0106091861020058,-8906.556973208282,17817.113946416564,3188,0.32614034142610027
MN,2021-03-14,7.376098825151759,153.3451829304704,6.873736855242295,0.20680206961150222,0.36469798702708245,0.010297422042722378,-8834.604560912592,17673.209121825184,3189,0.3363003350421828
MN,2021-03-21,7.45289936864667,154.4195884510728,7.034254885788169,0.2081198871975026,0.37625941047308237,0.010573731236107315,-8993.350485652876,17990.700971305752,3206,0.32582507297414076
MN,2021-03-28,7.473865701402031,151.71876423805605,6.9026953283145955,0.2032822424317441,0.3774651337990836,0.010591464572051188,-8987.061322624202,17978.122645248404,3221,0.32723338962639276
MN,2021-04-04,7.5348105708508735,148.44817830208672,7.164678579063583,0.2043082082851731,0.4109867354118317,0.011497322212691279,-9051.624872870207,18107.249745740413,3167,0.30189649788425144
MN,2021-04-11,7.561740737736197,147.97289315835667,6.7957780332396815,0.205321279018907,0.38034223875485956,0.011008447349357688,-8457.939387236005,16919.87877447201,3042,0.3271836881797596
MN,2021-04-18,7.684124302794224,156.11843519625165,7.1484648770136925,0.22284918729795083,0.39453954703023086,0.011894552760883812,-7813.453974351091,15630.907948702183,2751,0.3121877013421001
MN,2021-04-25,7.894635346667357,171.79761986732578,7.887000232905127,0.2510005109525556,0.38779947451271857,0.011732563193937102,-7796.982386338874,15597.964772677748,2672,0.3051801078249852
MO,2020-05-03,8.388185798352405,162.96468301376788,7.7234342377843115,0.1711944215582522,0.4231201747747271,0.009288286339495595,-14911.003273080196,29826.00654616039,5075,0.2860867916551292
MO,2020-05-10,9.167345669189174,199.19401424342058,9.187199689979792,0.18442736349012664,0.4279824013123525,0.008421873860094652,-18788.039246481654,37580.07849296331,6063,0.2639783193024203
MO,2020-05-17,9.804383629215785,215.4026259489252,9.833360658786159,0.17035690760471872,0.45400152728380105,0.007827160341416608,-24445.38864301016,48894.77728602032,7681,0.24250233288898718
MO,2020-05-24,10.306178396462595,227.47288810924636,10.09302667305096,0.17149710709946991,0.4584031979441843,0.007789998429850526,-25355.60148980356,50715.20297960712,7895,0.23747924206630625
MO,2020-05-31,10.725380247826394,215.33464883328045,10.301140748575973,0.1804398957761179,0.49086216563185436,0.008836425769677135,-22650.598364895966,45305.19672979193,6958,0.21937797755334118
MO,2020-06-07,10.94447074453117,230.44745872253523,10.731087234218304,0.1828135602223833,0.5185705313868787,0.009285219501143782,-23083.48895586839,46170.97791173678,6968,0.20277661820689627
MO,2020-06-14,11.08396903438867,239.02415954290203,10.956817419787532,0.1973370901203792,0.519580855535555,0.009795538722756984,-20700.223370253287,41404.44674050657,6212,0.20026456389921413
MO,2020-06-21,10.923922630040716,207.67066059498364,10.253235324140881,0.1872104041929158,0.540254552707788,0.010563741091309597,-19186.025738131273,38376.051476262546,5844,0.198319159573254
MO,2020-06-28,10.82602565298282,232.91250995587268,10.35545046551412,0.18998961370226866,0.4775925374623317,0.00888827343075687,-21149.310603074617,42302.62120614923,6507,0.22518070327981302
MO,2020-07-05,10.69010599840645,227.06466037076996,10.591290561411022,0.1762152529120337,0.5168029141782744,0.00901699177436152,-24175.988504330926,48355.97700866185,7328,0.20485942372033783
MO,2020-07-12,10.478062592839686,223.91003890824328,10.118447376084905,0.17436492898436995,0.4888866132263693,0.008638726212241779,-23388.11864484362,46780.23728968724,7226,0.22215334656409125
MO,2020-07-19,10.233797324215734,214.10730046723162,9.731011999013994,0.17831276193268367,0.4820901858788882,0.009012380926453204,-20724.94263435572,41453.88526871144,6486,0.22947440184088322
MO,2020-07-26,10.06799915737862,209.20120929134765,9.772378011471364,0.18246623175673116,0.47802919811191075,0.009079414163745967,-20123.742185558433,40251.484371116865,6296,0.23099686668552705
MO,2020-08-02,10.040713556379787,206.60538256006262,9.641203923777653,0.1812244354455819,0.4887886091224669,0.009440941095404642,-19420.59730340966,38845.19460681932,6084,0.22725614622097484
MO,2020-08-09,10.057940584175096,206.73473384881524,9.69645867372524,0.1903363679541221,0.48200771126999337,0.009684143855029676,-18026.755679529953,36057.51135905991,5645,0.22988938353887392
MO,2020-08-16,10.146316751510422,206.69667198016023,10.032737824396127,0.20306215799647379,0.5126238179278648,0.010878383506133064,-16245.631320220484,32495.262640440968,5005,0.21222193119017355
MO,2020-08-23,10.230510657823762,216.02164762935735,10.27703677616056,0.24313782053814118,0.5058893920892333,0.012451560203063044,-12095.065363169582,24194.130726339165,3706,0.21273274640800913
MO,2020-08-30,10.16488261831411,208.14288738387387,10.182377503858831,0.22255437049456042,0.5037727446124839,0.011459686748608401,-14194.392829894507,28392.785659789013,4362,0.21463563279685707
MO,2020-09-06,10.064668403133224,219.75235307056334,9.687056847941475,0.22041186245778202,0.4554615700541149,0.010321241606538818,-14077.413529594254,28158.82705918851,4441,0.24331962848905167
MO,2020-09-13,9.827721572269882,209.47135342545133,8.898202875505103,0.22123846263591207,0.4118612531941349,0.009860156491451161,-12542.053821068313,25088.107642136627,4110,0.2768578079465569
MO,2020-09-20,9.610159287359055,198.7236704731516,8.842243892999994,0.22304782677582732,0.4331936887997917,0.010727810419169792,-11673.725721279066,23351.451442558133,3807,0.2651977453750644
MO,2020-09-27,9.45823459326414,214.69003504546,8.967613204043587,0.23245883730013978,0.408341479366711,0.010129863348327146,-11638.121319105732,23280.242638211465,3811,0.2781317142717472
MO,2020-10-04,9.35398114530275,184.78586040526835,8.779472171040581,0.22355916560807326,0.4320729953003346,0.010810376757302056,-11464.116472863512,22932.232945727024,3747,0.2666073076378552
MO,2020-10-11,9.159335426602738,203.30235450709267,8.763664357259344,0.23134619001750412,0.4288171154081895,0.011066235851857486,-10720.733340724815,21445.46668144963,3510,0.2686430001865032
MO,2020-10-18,8.988571697526883,197.51246996486955,8.447159642716382,0.23946151379150385,0.4042971605005304,0.010939168286910843,-9660.847541242083,19325.695082484166,3226,0.28715397342881044
MO,2020-10-25,8.804324685356605,188.7569301317668,8.122611332655513,0.2709476564688761,0.3767251645538605,0.011716140369893999,-7304.600779682473,14613.201559364947,2494,0.3091399151883121
MO,2020-11-01,8.670775961300192,195.7100689633569,8.801904778250535,0.30163135977301103,0.3951332484890111,0.01283740211951144,-6809.101680277772,13622.203360555544,2252,0.2883305239730814
MO,2020-11-08,8.427161667984256,207.3883419535291,8.266255624792812,0.25045809121884416,0.37403244798280094,0.010525653050985597,-8959.481379109367,17922.962758218735,3047,0.309002696103572
MO,2020-11-15,8.187570219609846,181.12831164653454,8.088242139142885,0.2154443601951314,0.3848594639228863,0.009701976562939653,-11268.934484784815,22541.86896956963,3836,0.3042521876962196
MO,2020-11-22,7.840670701183885,168.35735893984696,7.225327788912895,0.1968454782083325,0.36282940503368516,0.009254630742524528,-10971.459087756944,21946.91817551389,3900,0.33182398496716176
MO,2020-11-29,7.541299661747472,148.17820475854137,6.7226204220988866,0.17790118357490112,0.3531687679648352,0.008703744206061015,-11658.077961323395,23320.15592264679,4258,0.34693451898080785
MO,2020-12-06,7.354799768334918,170.1513761701719,7.320092286788414,0.2048638764480239,0.34474860301504495,0.008802091641592385,-10845.667078989822,21695.334157979643,3877,0.3432601713116189
MO,2020-12-13,7.181926393488758,161.83877143610445,6.951526765185584,0.18276433696792516,0.3405652140269275,0.00818301255336212,-12247.180815565942,24498.361631131884,4456,0.3522299387920476
MO,2020-12-20,7.009444595412299,154.57635873116152,6.667426325210619,0.18010016182835328,0.36832787807190803,0.00941295291191443,-10792.640010045678,21589.280020091355,3926,0.33739913925540155
MO,2020-12-27,6.962606413296118,137.15803079932473,6.235466452204546,0.16464018723496684,0.33190037746753326,0.008075992272923655,-12047.673950988206,24099.347901976413,4549,0.3713041621160117
MO,2021-01-03,6.977542077814152,153.69225281072667,6.653682775993733,0.18105993606802961,0.32113752082292635,0.00789506397701152,-11840.814702489564,23685.62940497913,4408,0.37212588735655144
MO,2021-01-10,7.023082701150989,143.98135002843406,6.633054283562984,0.1822950101982934,0.33840551479987974,0.008527154231879887,-11126.840626900346,22257.681253800693,4112,0.3592308548791746
MO,2021-01-17,7.07217587222153,160.43790694107858,6.8612512757748965,0.18969596511942668,0.3413652644757807,0.00864080739943712,-10999.247129049345,22002.49425809869,4017,0.3531342907062641
MO,2021-01-24,7.1499429251945585,158.97158680530148,7.071675214590442,0.18997058210830636,0.3638780392776805,0.009149901753822298,-11184.19682220839,22372.39364441678,4003,0.3335720877150924
MO,2021-01-31,7.2606288829672,157.24325404305085,7.267556069847495,0.20507376593178525,0.3706154366845219,0.009823743552170175,-10054.858607377788,20113.717214755576,3558,0.3258268667531402
MO,2021-02-07,7.418230125475417,149.2519564845986,6.697901770832704,0.1931213852192253,0.3377679457561489,0.008909362503540285,-10144.589175452309,20293.178350904618,3740,0.35858308325613447
MO,2021-02-14,7.586471399936897,147.53204854712342,6.175344324347936,0.19769144755020834,0.27842644122666327,0.007710709748897525,-9347.685690315784,18699.371380631568,3662,0.41679184542761355
MO,2021-02-21,7.895401050466611,171.1946140033413,7.442936009837178,0.21026163936166975,0.38159420012318546,0.010186311097290308,-9868.369919569423,19740.739839138845,3453,0.31579348479629804
MO,2021-02-28,8.214471898288107,197.25206946581105,8.246711199365347,0.22302806163455455,0.3963866365676039,0.010203607395721428,-10725.443750788127,21454.887501576253,3616,0.294724676308755
MO,2021-03-07,8.487483089848814,165.64879466129815,8.182613279719796,0.21794341657572616,0.4310318432760092,0.011319130293699043,-10308.369569131772,20620.739138263543,3442,0.2750214251091109
MO,2021-03-14,8.690522797822684,186.742123083069,8.171634073044906,0.22740678059938266,0.3981882176433637,0.010603304334391139,-10067.824386037151,20139.648772074303,3400,0.2946195285509338
MO,2021-03-21,8.885487983626412,173.8791975051781,8.19115155771869,0.22371227342451852,0.4242809815109804,0.011386199241669528,-9934.316481785085,19872.63296357017,3322,0.27874058613194985
MO,2021-03-28,9.025207492896135,206.38249884780384,8.791285390892456,0.2404447228416116,0.4315292468299206,0.011600878939661953,-9931.423566163734,19866.847132327468,3245,0.2667653574926361
MO,2021-04-04,9.24240484029298,174.08271753220998,8.326946022199085,0.23235102004931835,0.451237056144271,0.012730968564468757,-9090.065814395954,18184.131628791907,2999,0.26203269894298326
MO,2021-04-11,9.425468044345248,204.80554034867725,9.002190334274907,0.24940431550795542,0.4453194380774063,0.012186196563791274,-9499.178529538642,19002.357059077283,3072,0.2565776856763224
MO,2021-04-18,9.633960317491105,194.26844360055554,8.412197506917202,0.2547432522681833,0.4156641873419591,0.012233978688719333,-8272.04814346385,16548.0962869277,2752,0.2807803362930114
MO,2021-04-25,9.957196367582464,223.8993299916732,9.537804641338276,0.28222012526043877,0.4540410560041662,0.013390099086304215,-8315.64696915092,16635.29393830184,2636,0.2457123076800925
MS,2020-05-03,9.634749347371212,188.28793113436484,8.71941079479651,0.24508729384016972,0.44267404271971234,0.012440885469100273,-9211.369947068852,18426.739894137703,3005,0.26150541657651716
MS,2020-05-10,10.088672162310775,216.51251315842092,10.26923761294266,0.2562502719687365,0.48769611325144996,0.012489679076761542,-11214.796347262974,22433.59269452595,3450,0.22118779280696374
MS,2020-05-17,10.505779759077672,209.3627446378886,10.233220364597122,0.22809277976318953,0.4913699578073571,0.011298702379302724,-13955.539110874719,27915.078221749438,4293,0.2198210765177724
MS,2020-05-24,10.858852138749926,222.6510539449162,10.653696056514,0.23539692984151808,0.5052671670947508,0.011608446372815861,-14000.217519939204,28004.435039878408,4246,0.2093480895773865
MS,2020-05-31,11.115716120513175,229.84412957289135,10.897543137376978,0.2440848890973625,0.5218306140280364,0.012325287941899476,-13321.604048914653,26647.208097829305,4001,0.19984263595372237
MS,2020-06-07,11.263944723747198,227.96457288574047,10.696808015875591,0.2423203625014262,0.5286548039764665,0.012670057055051445,-12821.786192641855,25647.57238528371,3867,0.19881910741651074
MS,2020-06-14,11.297376597987776,227.5882454115009,11.560065443279093,0.27443628423296773,0.5353024136700726,0.0135045332069051,-11770.549039177191,23545.098078354382,3469,0.1884472873812759
MS,2020-06-21,11.236713167549222,216.33744576690154,10.888515929478269,0.26505555759555566,0.5602727570233491,0.014832312088292545,-10608.786032220598,21221.572064441196,3166,0.18443399396086335
MS,2020-06-28,11.09962653532173,220.92897893805355,10.386709142334931,0.24831552341592933,0.516737981687766,0.012993791957764603,-11647.20850674376,23298.41701348752,3549,0.20686512601293358
MS,2020-07-05,10.98092476900262,229.35525252542197,10.871268343243354,0.2479459487473732,0.5101103182439755,0.012161695654482024,-13103.467233533389,26210.934467066778,3947,0.2051637094139117
MS,2020-07-12,10.892017051540659,212.21572958711397,9.962298897820705,0.23634983598496737,0.49106014822624844,0.012012914950323965,-12244.412057124839,24492.824114249677,3797,0.22274738692152843
MS,2020-07-19,10.845411163275246,219.7901140154791,10.189477927290474,0.2620977210230327,0.48897908937722767,0.012862882878516311,-10506.812164253493,21017.624328506987,3240,0.22138607266008306
MS,2020-07-26,10.879363790578179,241.14161643259195,10.50835865277217,0.28770355750829113,0.47635465482029204,0.01320491701499656,-9552.509702506113,19109.019405012226,2928,0.22428286678425877
MS,2020-08-02,10.966435341863724,206.84404919910585,10.29904077329245,0.26808613212806065,0.5211432641098924,0.014309307978852707,-9748.703443275846,19501.406886551693,2976,0.20583048344391416
MS,2020-08-09,11.052547778254594,245.07651088227615,10.934683439162637,0.308253037520041,0.5128684628384872,0.015103667617006723,-8546.126012070308,17096.252024140616,2569,0.20337188099440429
